latitude,longitude,concentration_pct,thickness_m,category,source,timestamp
-56.5,7.5,6.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,8.0,9.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,8.5,10.1,0.38,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,9.0,5.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,9.5,2.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,10.0,13.2,0.44,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,10.5,6.3,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,11.0,10.2,0.38,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,11.5,0.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,12.0,12.7,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,12.5,2.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,13.0,3.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,13.5,8.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,14.0,12.8,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,14.5,5.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,15.0,12.6,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,15.5,2.2,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,16.0,6.3,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,16.5,8.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,17.0,2.2,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,17.5,1.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,18.0,6.9,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,18.5,13.0,0.43,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,19.0,4.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,19.5,10.1,0.38,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,20.0,13.6,0.44,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,20.5,11.9,0.41,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,21.0,1.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,21.5,1.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.5,22.0,2.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,0.0,6.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,0.5,3.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,1.0,3.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,1.5,6.3,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,2.0,11.3,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,2.5,4.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,3.0,2.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,3.5,0.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,4.0,4.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,4.5,9.2,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,5.0,5.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,5.5,11.2,0.4,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,6.0,5.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,6.5,9.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,7.0,4.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,7.5,6.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,8.0,0.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,8.5,0.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,9.0,5.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,9.5,6.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,10.0,4.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,10.5,0.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,11.0,2.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,11.5,6.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,12.0,6.7,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,12.5,8.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,13.0,3.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,13.5,10.6,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,14.0,3.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,14.5,7.2,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,15.0,10.4,0.39,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,15.5,4.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,16.0,6.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,16.5,5.9,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,17.0,4.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,17.5,9.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,18.0,8.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,18.5,6.4,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,19.0,5.1,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,19.5,2.6,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,20.0,8.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,20.5,0.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,21.0,0.0,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,21.5,6.8,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-56.0,22.0,2.5,0.0,Open Water,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
